Time (s),Ay (m/s²),Fᵧ (N)
20,-12.41034984588623,-0.5420133471488953
20.0049991607666,-12.265880584716797,-0.5163647532463074
20.010000228881836,-12.124750137329102,-0.4949951767921448
20.014999389648438,-12.000738143920898,-0.48217085003852844
20.020000457763672,-11.895183563232422,-0.4650760591030121
20.024999618530273,-11.791803359985352,-0.4437043368816376
20.030000686645508,-11.62038803100586,-0.42233479022979736
20.03499984741211,-11.452814102172852,-0.4009609520435333
20.040000915527344,-11.328279495239258,-0.37959134578704834
20.045000076293945,-11.167257308959961,-0.34967008233070374
20.049999237060547,-11.014713287353516,-0.3240257799625397
20.05500030517578,-10.864400863647461,-0.3069267272949219
20.059999465942383,-10.694315910339355,-0.28128236532211304
20.065000534057617,-10.52100944519043,-0.2556358873844147
20.06999969482422,-10.36638069152832,-0.22999154031276703
20.075000762939453,-10.206546783447266,-0.20434294641017914
20.079999923706055,-10.047078132629395,-0.17870284616947174
20.084999084472656,-9.891488075256348,-0.15732690691947937
20.09000015258789,-9.740280151367188,-0.13596157729625702
20.094999313354492,-9.580819129943848,-0.11458773910999298
20.100000381469727,-9.44077205657959,-0.09749292582273483
20.104999542236328,-9.29169750213623,-0.06329692155122757
20.110000610351562,-9.125555992126465,-0.04620210826396942
20.114999771118164,-9.003876686096191,-0.020551390945911407
20.1200008392334,-8.785677909851074,0.009363473393023014
20.125,-8.647971153259277,0.03501418977975845
20.1299991607666,-8.533100128173828,0.06065429002046585
20.135000228881836,-8.377405166625977,0.09057552367448807
20.139999389648438,-8.250346183776855,0.11194510757923126
20.145000457763672,-8.086901664733887,0.1375894546508789
20.149999618530273,-7.963869094848633,0.1546885222196579
20.155000686645508,-7.827968120574951,0.18033497035503387
20.15999984741211,-7.685247421264648,0.2059793323278427
20.165000915527344,-7.583155155181885,0.22735103964805603
20.170000076293945,-7.46043586730957,0.24444586038589478
20.174999237060547,-7.357300758361816,0.27009445428848267
20.18000030517578,-7.215518474578857,0.29146403074264526
20.184999465942383,-7.118034362792969,0.3085651993751526
20.190000534057617,-6.986306190490723,0.32993054389953613
20.19499969482422,-6.885455131530762,0.34702959656715393
20.200000762939453,-6.806262493133545,0.3641244173049927
20.204999923706055,-6.693939685821533,0.38977301120758057
20.209999084472656,-6.619858264923096,0.40259307622909546
20.21500015258789,-6.5445966720581055,0.41969212889671326
20.219999313354492,-6.487576484680176,0.44106167554855347
20.225000381469727,-6.40487003326416,0.4538859724998474
20.229999542236328,-6.305155277252197,0.4667060673236847
20.235000610351562,-6.265655517578125,0.48380303382873535
20.239999771118164,-6.215723991394043,0.49235254526138306
20.2450008392334,-6.163154125213623,0.4966251850128174
20.25,-6.1068620681762695,0.5051746964454651
20.2549991607666,-6.0356950759887695,0.5222737789154053
20.260000228881836,-6.035669803619385,0.5265442728996277
20.264999389648438,-5.9990668296813965,0.5350938439369202
20.270000457763672,-5.949305534362793,0.5393685698509216
20.274999618530273,-5.927135467529297,0.5521907210350037
20.280000686645508,-5.878017902374268,0.5564655065536499
20.28499984741211,-5.877079010009766,0.5564655661582947
20.290000915527344,-5.8922834396362305,0.5607402920722961
20.295000076293945,-5.877809047698975,0.5650129318237305
20.299999237060547,-5.887319564819336,0.5607381463050842
20.30500030517578,-5.918229103088379,0.5650129318237305
20.309999465942383,-5.952913761138916,0.5607381463050842
20.315000534057617,-5.948002338409424,0.5564655065536499
20.31999969482422,-6.023836135864258,0.5521907806396484
20.325000762939453,-6.071910381317139,0.556467592716217
20.329999923706055,-6.119003772735596,0.5564634203910828
20.334999084472656,-6.143553256988525,0.5393685698509216
20.34000015258789,-6.193856716156006,0.5350937843322754
20.344999313354492,-6.260016918182373,0.5350938439369202
20.350000381469727,-6.292278289794922,0.5350938439369202
20.354999542236328,-6.365111351013184,0.5179968476295471
20.360000610351562,-6.444718837738037,0.5094473958015442
20.364999771118164,-6.543296813964844,0.5008978247642517
20.3700008392334,-6.597314834594727,0.48380300402641296
20.375,-6.732888698577881,0.47098082304000854
20.3799991607666,-6.8299760818481445,0.45388180017471313
20.385000228881836,-6.905758380889893,0.4410574734210968
20.389999389648438,-7.019738674163818,0.43251216411590576
20.395000457763672,-7.1448774337768555,0.40686362981796265
20.399999618530273,-7.2759809494018555,0.39404353499412537
20.405000686645508,-7.403122901916504,0.36839500069618225
20.40999984741211,-7.519250392913818,0.35130012035369873
20.415000915527344,-7.64165735244751,0.33847588300704956
20.420000076293945,-7.749068260192871,0.3171062767505646
20.424999237060547,-7.909517765045166,0.30000725388526917
20.43000030517578,-8.049714088439941,0.2700881361961365
20.434999465942383,-8.201008796691895,0.24871642887592316
20.440000534057617,-8.333819389343262,0.23162157833576202
20.44499969482422,-8.473122596740723,0.20597513020038605
20.450000762939453,-8.596673965454102,0.17605598270893097
20.454999923706055,-8.749678611755371,0.1589590460062027
20.459999084472656,-8.930191040039062,0.13331469893455505
20.46500015258789,-9.085938453674316,0.1076640784740448
20.469999313354492,-9.291058540344238,0.07774912565946579
20.475000381469727,-9.441895484924316,0.06065009906888008
20.479999542236328,-9.61299991607666,0.0392804890871048
20.485000610351562,-9.780978202819824,0.009357195347547531
20.489999771118164,-9.930854797363281,-0.02055775560438633
20.4950008392334,-10.041728019714355,-0.03765886276960373
20.5,-10.237799644470215,-0.06757381558418274
20.5049991607666,-10.371312141418457,-0.088947594165802
20.510000228881836,-10.555453300476074,-0.11031720042228699
20.514999389648438,-10.7291259765625,-0.1359657347202301
20.520000457763672,-10.901900291442871,-0.157331183552742
20.524999618530273,-11.039448738098145,-0.1744343638420105
20.530000686645508,-11.156641006469727,-0.2043493241071701
20.53499984741211,-11.300498962402344,-0.22999785840511322
20.540000915527344,-11.454544067382812,-0.25564223527908325
20.545000076293945,-11.581133842468262,-0.28129076957702637
20.549999237060547,-11.728671073913574,-0.3069309592247009
20.55500030517578,-11.856969833374023,-0.32402998208999634
20.559999465942383,-11.967801094055176,-0.3496743142604828
20.565000534057617,-12.059706687927246,-0.3710460066795349
20.56999969482422,-12.175811767578125,-0.38814088702201843
20.575000762939453,-12.357304573059082,-0.4095167815685272
20.579999923706055,-12.446528434753418,-0.43943172693252563
20.584999084472656,-12.547067642211914,-0.4608055055141449
20.59000015258789,-12.638876914978027,-0.47362563014030457
20.594999313354492,-12.823739051818848,-0.4907246232032776
20.600000381469727,-12.928715705871582,-0.512094259262085
20.604999542236328,-12.991304397583008,-0.5334680676460266
20.610000610351562,-13.064512252807617,-0.5462881326675415
20.614999771118164,-13.108080863952637,-0.5633871555328369
20.6200008392334,-13.212966918945312,-0.5762072205543518
20.625,-13.262751579284668,-0.5890336036682129
20.6299991607666,-13.350369453430176,-0.6018537282943726
20.635000228881836,-13.406140327453613,-0.6146779656410217
20.639999389648438,-13.44078254699707,-0.6274980306625366
20.645000457763672,-13.48973274230957,-0.6360496282577515
20.649999618530273,-13.547422409057617,-0.6574192643165588
20.655000686645508,-13.578280448913574,-0.6659666895866394
20.65999984741211,-13.574461936950684,-0.6702414751052856
20.665000915527344,-13.650296211242676,-0.67451411485672
20.670000076293945,-13.658409118652344,-0.6830636262893677
20.674999237060547,-13.669517517089844,-0.6916110515594482
20.68000030517578,-13.689788818359375,-0.700160562992096
20.684999465942383,-13.714753150939941,-0.691611111164093
20.690000534057617,-13.702093124389648,-0.6916110515594482
20.69499969482422,-13.654330253601074,-0.700160562992096
20.700000762939453,-13.679549217224121,-0.6916110515594482
20.704999923706055,-13.679244041442871,-0.700160562992096
20.709999084472656,-13.661203384399414,-0.700160562992096
20.71500015258789,-13.64482307434082,-0.6958858370780945
20.719999313354492,-13.595349311828613,-0.6916110515594482
20.725000381469727,-13.560457229614258,-0.6873342394828796
20.729999542236328,-13.513258934020996,-0.6787889003753662
20.735000610351562,-13.428841590881348,-0.6787867546081543
20.739999771118164,-13.377619743347168,-0.6616919636726379
20.7450008392334,-13.326959609985352,-0.6616919040679932
20.75,-13.283076286315918,-0.6531424522399902
20.7549991607666,-13.167647361755371,-0.6317728161811829
20.760000228881836,-13.116673469543457,-0.6189485788345337
20.764999389648438,-13.025750160217285,-0.6146717071533203
20.770000457763672,-12.954879760742188,-0.597576916217804
20.774999618530273,-12.872016906738281,-0.597576916217804
20.780000686645508,-12.684849739074707,-0.5762072801589966
20.78499984741211,-12.581298828125,-0.5676556825637817
20.790000915527344,-12.477913856506348,-0.5462861061096191
20.795000076293945,-12.35700798034668,-0.5249143838882446
